sales_id,order_id,product_id,price_per_unit,quantity_x,total_price,product_type,product_name,size,colour,price,quantity_y,description,customer_id,customer_name,gender,age,home_address,zip_code,city,state,country,status,payment,order_date,delivery_date,delivery_time,age_group
501,110,891,94,1,94,Trousers,Cords,S,green,113,78,"A green coloured, S sized, Cords Trousers",607,fulan 607,Male,42,8397 Davis CrescentApt. 905,8092,North Gracetown,Northern Territory,Australia,Active,15385.0,2021-09-02,2021-09-06,4.0,Adults
502,110,1144,102,1,102,Trousers,Cargo Pants,XL,blue,106,57,"A blue coloured, XL sized, Cargo Pants Trousers",607,fulan 607,Male,42,8397 Davis CrescentApt. 905,8092,North Gracetown,Northern Territory,Australia,Active,15385.0,2021-09-02,2021-09-06,4.0,Adults
503,110,647,93,3,279,Jacket,Coach,m,green,115,63,"A green coloured, M sized, Coach Jacket",607,fulan 607,Male,42,8397 Davis CrescentApt. 905,8092,North Gracetown,Northern Territory,Australia,Active,15385.0,2021-09-02,2021-09-06,4.0,Adults
504,111,306,105,1,105,Shirt,Cuban Collar,S,indigo,93,41,"A indigo coloured, S sized, Cuban Collar Shirt",794,fulan 794,Prefer not to say,72,14 Clark PlazaSuite 716,9751,Port Anna,South Australia,Australia,Active,34096.0,2021-03-30,2021-04-14,15.0,Seniors
505,111,186,98,1,98,Shirt,Camp Collared,S,yellow,112,66,"A yellow coloured, S sized, Camp Collared Shirt",794,fulan 794,Prefer not to say,72,14 Clark PlazaSuite 716,9751,Port Anna,South Australia,Australia,Active,34096.0,2021-03-30,2021-04-14,15.0,Seniors
506,111,1056,93,2,186,Trousers,Joggers,S,orange,94,43,"A orange coloured, S sized, Joggers Trousers",794,fulan 794,Prefer not to say,72,14 Clark PlazaSuite 716,9751,Port Anna,South Australia,Australia,Active,34096.0,2021-03-30,2021-04-14,15.0,Seniors
507,111,1031,90,3,270,Trousers,Relaxed Leg,S,green,95,51,"A green coloured, S sized, Relaxed Leg Trousers",794,fulan 794,Prefer not to say,72,14 Clark PlazaSuite 716,9751,Port Anna,South Australia,Australia,Active,34096.0,2021-03-30,2021-04-14,15.0,Seniors
508,111,660,93,3,279,Jacket,Coach,XS,violet,115,58,"A violet coloured, XS sized, Coach Jacket",794,fulan 794,Prefer not to say,72,14 Clark PlazaSuite 716,9751,Port Anna,South Australia,Australia,Active,34096.0,2021-03-30,2021-04-14,15.0,Seniors
509,111,1091,115,1,115,Trousers,Cropped,S,orange,99,78,"A orange coloured, S sized, Cropped Trousers",794,fulan 794,Prefer not to say,72,14 Clark PlazaSuite 716,9751,Port Anna,South Australia,Australia,Active,34096.0,2021-03-30,2021-04-14,15.0,Seniors
510,112,401,119,2,238,Shirt,Casual Slim Fit,S,green,113,72,"A green coloured, S sized, Casual Slim Fit Shirt",75,fulan 75,Prefer not to say,75,96 Caitlin HillSuite 366,9777,Smythland,South Australia,Australia,Active,46956.0,2021-02-04,2021-02-17,13.0,Seniors
511,112,1166,99,1,99,Trousers,High-Waisted,S,yellow,98,56,"A yellow coloured, S sized, High-Waisted Trousers",75,fulan 75,Prefer not to say,75,96 Caitlin HillSuite 366,9777,Smythland,South Australia,Australia,Active,46956.0,2021-02-04,2021-02-17,13.0,Seniors
512,112,884,94,3,282,Trousers,Cords,XL,orange,113,72,"A orange coloured, XL sized, Cords Trousers",75,fulan 75,Prefer not to say,75,96 Caitlin HillSuite 366,9777,Smythland,South Australia,Australia,Active,46956.0,2021-02-04,2021-02-17,13.0,Seniors
513,112,755,109,2,218,Jacket,Peacoat,XS,blue,102,48,"A blue coloured, XS sized, Peacoat Jacket",75,fulan 75,Prefer not to say,75,96 Caitlin HillSuite 366,9777,Smythland,South Australia,Australia,Active,46956.0,2021-02-04,2021-02-17,13.0,Seniors
514,112,259,95,1,95,Shirt,Polo,XL,yellow,117,46,"A yellow coloured, XL sized, Polo Shirt",75,fulan 75,Prefer not to say,75,96 Caitlin HillSuite 366,9777,Smythland,South Australia,Australia,Active,46956.0,2021-02-04,2021-02-17,13.0,Seniors
515,112,1245,112,1,112,Trousers,Tracksuit Bottoms,XS,blue,91,42,"A blue coloured, XS sized, Tracksuit Bottoms Trousers",75,fulan 75,Prefer not to say,75,96 Caitlin HillSuite 366,9777,Smythland,South Australia,Australia,Active,46956.0,2021-02-04,2021-02-17,13.0,Seniors
516,113,760,109,3,327,Jacket,Peacoat,XS,indigo,102,45,"A indigo coloured, XS sized, Peacoat Jacket",565,fulan 565,Prefer not to say,73,27 Kiara MeadowSuite 662,4126,Hamiltonport,Queensland,Australia,Active,49592.0,2021-03-19,2021-04-08,20.0,Seniors
517,113,1236,112,3,336,Trousers,Tracksuit Bottoms,S,yellow,91,49,"A yellow coloured, S sized, Tracksuit Bottoms Trousers",565,fulan 565,Prefer not to say,73,27 Kiara MeadowSuite 662,4126,Hamiltonport,Queensland,Australia,Active,49592.0,2021-03-19,2021-04-08,20.0,Seniors
518,113,153,91,2,182,Shirt,Linen,L,yellow,116,72,"A yellow coloured, L sized, Linen Shirt",565,fulan 565,Prefer not to say,73,27 Kiara MeadowSuite 662,4126,Hamiltonport,Queensland,Australia,Active,49592.0,2021-03-19,2021-04-08,20.0,Seniors
519,113,979,97,3,291,Trousers,Slim-Fit,XL,violet,119,48,"A violet coloured, XL sized, Slim-Fit Trousers",565,fulan 565,Prefer not to say,73,27 Kiara MeadowSuite 662,4126,Hamiltonport,Queensland,Australia,Active,49592.0,2021-03-19,2021-04-08,20.0,Seniors
520,113,172,91,3,273,Shirt,Linen,M,violet,116,44,"A violet coloured, M sized, Linen Shirt",565,fulan 565,Prefer not to say,73,27 Kiara MeadowSuite 662,4126,Hamiltonport,Queensland,Australia,Active,49592.0,2021-03-19,2021-04-08,20.0,Seniors
521,113,562,100,3,300,Jacket,Bomber,M,red,90,79,"A red coloured, M sized, Bomber Jacket",565,fulan 565,Prefer not to say,73,27 Kiara MeadowSuite 662,4126,Hamiltonport,Queensland,Australia,Active,49592.0,2021-03-19,2021-04-08,20.0,Seniors
522,113,1030,90,2,180,Trousers,Relaxed Leg,XS,green,95,80,"A green coloured, XS sized, Relaxed Leg Trousers",565,fulan 565,Prefer not to say,73,27 Kiara MeadowSuite 662,4126,Hamiltonport,Queensland,Australia,Active,49592.0,2021-03-19,2021-04-08,20.0,Seniors
523,113,90,118,2,236,Shirt,Flannel,XS,blue,96,62,"A blue coloured, XS sized, Flannel Shirt",565,fulan 565,Prefer not to say,73,27 Kiara MeadowSuite 662,4126,Hamiltonport,Queensland,Australia,Active,49592.0,2021-03-19,2021-04-08,20.0,Seniors
524,113,533,98,1,98,Jacket,Leather,L,orange,113,78,"A orange coloured, L sized, Leather Jacket",565,fulan 565,Prefer not to say,73,27 Kiara MeadowSuite 662,4126,Hamiltonport,Queensland,Australia,Active,49592.0,2021-03-19,2021-04-08,20.0,Seniors
525,113,640,93,1,93,Jacket,Coach,XS,yellow,115,52,"A yellow coloured, XS sized, Coach Jacket",565,fulan 565,Prefer not to say,73,27 Kiara MeadowSuite 662,4126,Hamiltonport,Queensland,Australia,Active,49592.0,2021-03-19,2021-04-08,20.0,Seniors
526,114,922,96,2,192,Trousers,Drawstring,M,yellow,104,55,"A yellow coloured, M sized, Drawstring Trousers",160,fulan 160,Male,26,70 Phoenix DriveApt. 109,3950,Hicklebury,New South Wales,Australia,Active,49686.0,2021-08-08,2021-09-02,25.0,Adults
527,114,260,95,2,190,Shirt,Polo,XS,green,117,45,"A green coloured, XS sized, Polo Shirt",160,fulan 160,Male,26,70 Phoenix DriveApt. 109,3950,Hicklebury,New South Wales,Australia,Active,49686.0,2021-08-08,2021-09-02,25.0,Adults
528,114,997,106,3,318,Trousers,Wool,M,green,111,41,"A green coloured, M sized, Wool Trousers",160,fulan 160,Male,26,70 Phoenix DriveApt. 109,3950,Hicklebury,New South Wales,Australia,Active,49686.0,2021-08-08,2021-09-02,25.0,Adults
529,114,740,109,1,109,Jacket,Peacoat,XS,orange,102,78,"A orange coloured, XS sized, Peacoat Jacket",160,fulan 160,Male,26,70 Phoenix DriveApt. 109,3950,Hicklebury,New South Wales,Australia,Active,49686.0,2021-08-08,2021-09-02,25.0,Adults
530,114,991,106,3,318,Trousers,Wool,S,yellow,111,69,"A yellow coloured, S sized, Wool Trousers",160,fulan 160,Male,26,70 Phoenix DriveApt. 109,3950,Hicklebury,New South Wales,Australia,Active,49686.0,2021-08-08,2021-09-02,25.0,Adults
531,114,965,97,2,194,Trousers,Slim-Fit,XS,blue,119,55,"A blue coloured, XS sized, Slim-Fit Trousers",160,fulan 160,Male,26,70 Phoenix DriveApt. 109,3950,Hicklebury,New South Wales,Australia,Active,49686.0,2021-08-08,2021-09-02,25.0,Adults
532,114,171,91,1,91,Shirt,Linen,S,violet,116,44,"A violet coloured, S sized, Linen Shirt",160,fulan 160,Male,26,70 Phoenix DriveApt. 109,3950,Hicklebury,New South Wales,Australia,Active,49686.0,2021-08-08,2021-09-02,25.0,Adults
533,115,249,95,3,285,Shirt,Polo,XL,red,117,76,"A red coloured, XL sized, Polo Shirt",492,fulan 492,Prefer not to say,62,046 Leah RidgeSuite 190,8954,Josephmouth,Queensland,Australia,Active,12685.0,2021-04-11,2021-04-22,11.0,Adults
534,115,1196,105,1,105,Trousers,Pleated,S,orange,90,72,"A orange coloured, S sized, Pleated Trousers",492,fulan 492,Prefer not to say,62,046 Leah RidgeSuite 190,8954,Josephmouth,Queensland,Australia,Active,12685.0,2021-04-11,2021-04-22,11.0,Adults
535,115,539,98,1,98,Jacket,Leather,XL,yellow,113,67,"A yellow coloured, XL sized, Leather Jacket",492,fulan 492,Prefer not to say,62,046 Leah RidgeSuite 190,8954,Josephmouth,Queensland,Australia,Active,12685.0,2021-04-11,2021-04-22,11.0,Adults
536,115,984,106,1,106,Trousers,Wool,XL,red,111,58,"A red coloured, XL sized, Wool Trousers",492,fulan 492,Prefer not to say,62,046 Leah RidgeSuite 190,8954,Josephmouth,Queensland,Australia,Active,12685.0,2021-04-11,2021-04-22,11.0,Adults
537,116,370,94,1,94,Shirt,Henley,XS,blue,92,61,"A blue coloured, XS sized, Henley Shirt",510,fulan 510,Prefer not to say,67,2684 Tillman ParadeApt. 492,7867,Alexandramouth,New South Wales,Australia,Active,15397.0,2021-04-25,2021-05-20,25.0,Seniors
538,116,621,112,2,224,Jacket,Cardigan,S,indigo,118,61,"A indigo coloured, S sized, Cardigan Jacket",510,fulan 510,Prefer not to say,67,2684 Tillman ParadeApt. 492,7867,Alexandramouth,New South Wales,Australia,Active,15397.0,2021-04-25,2021-05-20,25.0,Seniors
539,117,405,119,2,238,Shirt,Casual Slim Fit,XS,blue,113,55,"A blue coloured, XS sized, Casual Slim Fit Shirt",971,fulan 971,Prefer not to say,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,Active,58134.0,2021-01-08,2021-01-23,15.0,Adults
540,117,765,109,1,109,Jacket,Peacoat,XS,violet,102,54,"A violet coloured, XS sized, Peacoat Jacket",971,fulan 971,Prefer not to say,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,Active,58134.0,2021-01-08,2021-01-23,15.0,Adults
541,117,890,94,3,282,Trousers,Cords,XS,green,113,50,"A green coloured, XS sized, Cords Trousers",971,fulan 971,Prefer not to say,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,Active,58134.0,2021-01-08,2021-01-23,15.0,Adults
542,117,532,98,1,98,Jacket,Leather,M,orange,113,80,"A orange coloured, M sized, Leather Jacket",971,fulan 971,Prefer not to say,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,Active,58134.0,2021-01-08,2021-01-23,15.0,Adults
543,117,462,118,3,354,Jacket,Puffer,M,orange,110,61,"A orange coloured, M sized, Puffer Jacket",971,fulan 971,Prefer not to say,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,Active,58134.0,2021-01-08,2021-01-23,15.0,Adults
544,117,522,102,1,102,Jacket,Windbreaker,M,violet,109,64,"A violet coloured, M sized, Windbreaker Jacket",971,fulan 971,Prefer not to say,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,Active,58134.0,2021-01-08,2021-01-23,15.0,Adults
545,118,360,94,1,94,Shirt,Henley,XS,yellow,92,42,"A yellow coloured, XS sized, Henley Shirt",639,fulan 639,Prefer not to say,40,23 Zara KnollApt. 502,6722,Lake Alice,Victoria,Australia,Active,37950.0,2021-02-20,2021-02-22,2.0,Adults
546,118,99,118,1,118,Shirt,Flannel,XL,indigo,96,57,"A indigo coloured, XL sized, Flannel Shirt",639,fulan 639,Prefer not to say,40,23 Zara KnollApt. 502,6722,Lake Alice,Victoria,Australia,Active,37950.0,2021-02-20,2021-02-22,2.0,Adults
547,118,110,92,1,92,Shirt,Denim,XS,orange,115,45,"A orange coloured, XS sized, Denim Shirt",639,fulan 639,Prefer not to say,40,23 Zara KnollApt. 502,6722,Lake Alice,Victoria,Australia,Active,37950.0,2021-02-20,2021-02-22,2.0,Adults
548,118,603,112,2,224,Jacket,Cardigan,L,orange,118,79,"A orange coloured, L sized, Cardigan Jacket",639,fulan 639,Prefer not to say,40,23 Zara KnollApt. 502,6722,Lake Alice,Victoria,Australia,Active,37950.0,2021-02-20,2021-02-22,2.0,Adults
549,119,551,98,2,196,Jacket,Leather,S,indigo,113,40,"A indigo coloured, S sized, Leather Jacket",545,fulan 545,Prefer not to say,59,27 Hermann ManorSuite 124,8864,Durgantown,Queensland,Australia,Active,19955.0,2021-04-29,2021-05-06,7.0,Adults
550,119,911,96,1,96,Trousers,Drawstring,S,red,104,64,"A red coloured, S sized, Drawstring Trousers",545,fulan 545,Prefer not to say,59,27 Hermann ManorSuite 124,8864,Durgantown,Queensland,Australia,Active,19955.0,2021-04-29,2021-05-06,7.0,Adults
551,119,66,104,1,104,Shirt,Dress,S,violet,119,69,"A violet coloured, S sized, Dress Shirt",545,fulan 545,Prefer not to say,59,27 Hermann ManorSuite 124,8864,Durgantown,Queensland,Australia,Active,19955.0,2021-04-29,2021-05-06,7.0,Adults
552,119,63,104,1,104,Shirt,Dress,L,indigo,119,71,"A indigo coloured, L sized, Dress Shirt",545,fulan 545,Prefer not to say,59,27 Hermann ManorSuite 124,8864,Durgantown,Queensland,Australia,Active,19955.0,2021-04-29,2021-05-06,7.0,Adults
553,120,1231,112,1,112,Trousers,Tracksuit Bottoms,S,orange,91,59,"A orange coloured, S sized, Tracksuit Bottoms Trousers",585,fulan 585,Prefer not to say,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia,Active,53001.0,2021-06-09,2021-06-14,5.0,Youth
554,120,340,109,2,218,Shirt,Mandarin Collar,XS,indigo,108,80,"A indigo coloured, XS sized, Mandarin Collar Shirt",585,fulan 585,Prefer not to say,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia,Active,53001.0,2021-06-09,2021-06-14,5.0,Youth
555,120,881,94,2,188,Trousers,Cords,S,orange,113,59,"A orange coloured, S sized, Cords Trousers",585,fulan 585,Prefer not to say,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia,Active,53001.0,2021-06-09,2021-06-14,5.0,Youth
556,120,560,100,1,100,Jacket,Bomber,XS,red,90,76,"A red coloured, XS sized, Bomber Jacket",585,fulan 585,Prefer not to say,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia,Active,53001.0,2021-06-09,2021-06-14,5.0,Youth
557,120,11,96,2,192,Shirt,Oxford Cloth,S,yellow,114,78,"A yellow coloured, S sized, Oxford Cloth Shirt",585,fulan 585,Prefer not to say,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia,Active,53001.0,2021-06-09,2021-06-14,5.0,Youth
558,120,395,119,3,357,Shirt,Casual Slim Fit,XS,yellow,113,63,"A yellow coloured, XS sized, Casual Slim Fit Shirt",585,fulan 585,Prefer not to say,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia,Active,53001.0,2021-06-09,2021-06-14,5.0,Youth
559,121,920,96,2,192,Trousers,Drawstring,XS,yellow,104,41,"A yellow coloured, XS sized, Drawstring Trousers",549,fulan 549,Male,50,667 Feil RidgeSuite 935,1919,Gleasonburgh,Northern Territory,Australia,Active,27436.0,2021-04-21,2021-04-23,2.0,Adults
560,121,58,104,1,104,Shirt,Dress,L,blue,119,61,"A blue coloured, L sized, Dress Shirt",549,fulan 549,Male,50,667 Feil RidgeSuite 935,1919,Gleasonburgh,Northern Territory,Australia,Active,27436.0,2021-04-21,2021-04-23,2.0,Adults
561,121,568,100,2,200,Jacket,Bomber,L,orange,90,71,"A orange coloured, L sized, Bomber Jacket",549,fulan 549,Male,50,667 Feil RidgeSuite 935,1919,Gleasonburgh,Northern Territory,Australia,Active,27436.0,2021-04-21,2021-04-23,2.0,Adults
562,121,1200,105,1,105,Trousers,Pleated,XS,yellow,90,75,"A yellow coloured, XS sized, Pleated Trousers",549,fulan 549,Male,50,667 Feil RidgeSuite 935,1919,Gleasonburgh,Northern Territory,Australia,Active,27436.0,2021-04-21,2021-04-23,2.0,Adults
563,121,60,104,2,208,Shirt,Dress,XS,indigo,119,56,"A indigo coloured, XS sized, Dress Shirt",549,fulan 549,Male,50,667 Feil RidgeSuite 935,1919,Gleasonburgh,Northern Territory,Australia,Active,27436.0,2021-04-21,2021-04-23,2.0,Adults
564,121,266,95,2,190,Shirt,Polo,S,blue,117,76,"A blue coloured, S sized, Polo Shirt",549,fulan 549,Male,50,667 Feil RidgeSuite 935,1919,Gleasonburgh,Northern Territory,Australia,Active,27436.0,2021-04-21,2021-04-23,2.0,Adults
565,121,1222,105,3,315,Trousers,Pleated,M,violet,90,45,"A violet coloured, M sized, Pleated Trousers",549,fulan 549,Male,50,667 Feil RidgeSuite 935,1919,Gleasonburgh,Northern Territory,Australia,Active,27436.0,2021-04-21,2021-04-23,2.0,Adults
566,121,1126,102,1,102,Trousers,Cargo Pants,S,orange,106,60,"A orange coloured, S sized, Cargo Pants Trousers",549,fulan 549,Male,50,667 Feil RidgeSuite 935,1919,Gleasonburgh,Northern Territory,Australia,Active,27436.0,2021-04-21,2021-04-23,2.0,Adults
567,122,1015,90,3,270,Trousers,Relaxed Leg,XS,red,95,52,"A red coloured, XS sized, Relaxed Leg Trousers",732,fulan 732,Prefer not to say,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia,Active,29226.0,2021-04-13,2021-05-04,21.0,Seniors
568,122,616,112,1,112,Jacket,Cardigan,S,blue,118,53,"A blue coloured, S sized, Cardigan Jacket",732,fulan 732,Prefer not to say,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia,Active,29226.0,2021-04-13,2021-05-04,21.0,Seniors
569,122,258,95,1,95,Shirt,Polo,L,yellow,117,46,"A yellow coloured, L sized, Polo Shirt",732,fulan 732,Prefer not to say,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia,Active,29226.0,2021-04-13,2021-05-04,21.0,Seniors
570,122,712,119,2,238,Jacket,Trench Coat,M,yellow,112,54,"A yellow coloured, M sized, Trench Coat Jacket",732,fulan 732,Prefer not to say,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia,Active,29226.0,2021-04-13,2021-05-04,21.0,Seniors
571,123,616,112,1,112,Jacket,Cardigan,S,blue,118,53,"A blue coloured, S sized, Cardigan Jacket",471,fulan 471,Prefer not to say,31,8662 Maya PlaceApt. 834,8731,Boyerland,New South Wales,Australia,Active,17133.0,2021-03-04,2021-03-22,18.0,Adults
572,123,724,119,2,238,Jacket,Trench Coat,XL,blue,112,69,"A blue coloured, XL sized, Trench Coat Jacket",471,fulan 471,Prefer not to say,31,8662 Maya PlaceApt. 834,8731,Boyerland,New South Wales,Australia,Active,17133.0,2021-03-04,2021-03-22,18.0,Adults
573,123,700,119,3,357,Jacket,Trench Coat,XS,red,112,78,"A red coloured, XS sized, Trench Coat Jacket",471,fulan 471,Prefer not to say,31,8662 Maya PlaceApt. 834,8731,Boyerland,New South Wales,Australia,Active,17133.0,2021-03-04,2021-03-22,18.0,Adults
574,123,553,98,2,196,Jacket,Leather,L,indigo,113,79,"A indigo coloured, L sized, Leather Jacket",471,fulan 471,Prefer not to say,31,8662 Maya PlaceApt. 834,8731,Boyerland,New South Wales,Australia,Active,17133.0,2021-03-04,2021-03-22,18.0,Adults
575,123,958,97,2,194,Trousers,Slim-Fit,L,yellow,119,64,"A yellow coloured, L sized, Slim-Fit Trousers",471,fulan 471,Prefer not to say,31,8662 Maya PlaceApt. 834,8731,Boyerland,New South Wales,Australia,Active,17133.0,2021-03-04,2021-03-22,18.0,Adults
576,123,1065,93,2,186,Trousers,Joggers,XS,green,94,77,"A green coloured, XS sized, Joggers Trousers",471,fulan 471,Prefer not to say,31,8662 Maya PlaceApt. 834,8731,Boyerland,New South Wales,Australia,Active,17133.0,2021-03-04,2021-03-22,18.0,Adults
577,123,108,92,2,184,Shirt,Denim,L,red,115,52,"A red coloured, L sized, Denim Shirt",471,fulan 471,Prefer not to say,31,8662 Maya PlaceApt. 834,8731,Boyerland,New South Wales,Australia,Active,17133.0,2021-03-04,2021-03-22,18.0,Adults
578,123,75,118,1,118,Shirt,Flannel,XS,orange,96,42,"A orange coloured, XS sized, Flannel Shirt",471,fulan 471,Prefer not to say,31,8662 Maya PlaceApt. 834,8731,Boyerland,New South Wales,Australia,Active,17133.0,2021-03-04,2021-03-22,18.0,Adults
579,123,361,94,3,282,Shirt,Henley,S,yellow,92,70,"A yellow coloured, S sized, Henley Shirt",471,fulan 471,Prefer not to say,31,8662 Maya PlaceApt. 834,8731,Boyerland,New South Wales,Australia,Active,17133.0,2021-03-04,2021-03-22,18.0,Adults
580,124,352,94,2,188,Shirt,Henley,M,red,92,52,"A red coloured, M sized, Henley Shirt",776,fulan 776,Prefer not to say,24,3744 Max PlaceApt. 109,8348,Harveyville,Australian Capital Territory,Australia,Active,43888.0,2021-07-06,2021-07-15,9.0,Youth
